Id,SalePrice
2735,133755.05404236083
2736,139382.34002174978
2737,126804.75118129874
2738,136195.81747107184
2739,155892.68612913424
2740,136451.96020657677
2741,145270.41603867288
2742,149545.42273381463
2743,144889.38975576835
2744,151131.0158831528
2745,141788.31744283033
2746,140029.11641055954
2747,154463.75884594262
2748,120110.15147077577
2749,126870.29303941163
2750,131418.0989952518
2751,135356.03528206534
2752,208421.09592312246
2753,150921.52215972563
2754,194144.09762618502
2755,126695.28891254654
2756,84644.42737489865
2757,54371.39328445983
2758,81657.37520904322
2759,154723.85308674458
2760,128933.45549109149
2761,144268.01134415684
2762,143712.02786851636
2763,182841.46880512225
2764,167718.79629471875
2765,279359.97040659026
2766,130824.3333992597
2767,87822.98954700521
2768,131740.30550292277
2769,129615.53043006275
2770,160319.45787786596
2771,120871.92520800237
2772,122110.7146617406
2773,148624.65179678352
2774,134613.6281160713
2775,118914.7462264676
2776,134642.22408202925
2777,146691.2100920773
2778,122940.60494027984
2779,119974.02345678271
2780,95629.54253981756
2781,102871.32688523117
2782,94123.58187395317
2783,96514.25290528504
2784,126866.51715839985
2785,128040.46026017655
2786,67493.39184705238
2787,119811.49415145518
2788,78078.97014636495
2789,188610.18859687253
2790,87810.52234899775
2791,116042.64336462831
2792,47783.2019211686
2793,155235.61910178495
2794,94751.95819995842
2795,110432.15319132974
2796,103901.7386190393
2797,178113.8927169139
2798,111632.92571437925
2799,112452.72395435114
2800,71277.81587181048
2801,112017.36298417448
2802,143371.563072666
2803,160180.4238655629
2804,143938.4621848462
2805,97374.75073636329
2806,81504.02168405718
2807,171098.802952815
2808,140757.7020277128
2809,132170.52186170765
2810,131277.50872614136
2811,147663.65359812186
2812,147093.29073542196
2813,145923.80615977323
2814,153504.9763877425
2815,107080.07850657517
2816,235443.39615353948
2817,147535.64661704082
2818,125489.18659473046
2819,163164.46936319457
2820,134192.936029482
2821,105668.9850134073
2822,193151.4030500256
2823,266781.79256957426
2824,166723.59453032885
2825,157231.56905834624
2826,133216.3666443751
2827,141987.6553064343
2828,206863.66175131343
2829,185637.6260155314
2830,227088.9932823434
2831,182259.50279213386
2832,233815.32991576786
2833,294997.5055635566
2834,205090.5053037083
2835,222242.38172159326
2836,189446.10078893212
2837,159108.88593182317
2838,145125.01440093326
2839,180477.92797958598
2840,202683.48808178166
2841,197888.61889028098
2842,219296.88516006613
2843,142476.82056530158
2844,145252.5121560717
2845,124189.21711131222
2846,203032.415301396
2847,188553.5401409983
2848,216378.9503826481
2849,202942.1285211574
2850,283392.2908997991
2851,229543.1782974983
2852,234479.30132722185
2853,235705.14538720262
2854,141853.13993297724
2855,200361.4618725782
2856,196002.58580440984
2857,189409.43908224677
2858,204532.63140783427
2859,118281.85476790188
2860,123593.02343603571
2861,130495.83295848488
2862,195044.28030640943
2863,126032.80513651935
2864,249044.8570448452
2865,136821.7109947601
2866,156159.24616495456
2867,93839.02516885957
2868,98069.29095227053
2869,108145.35001556933
2870,133542.6316209381
2871,97037.21914069772
2872,46865.066185519914
2873,100089.9050182625
2874,141522.84022907878
2875,106547.375181439
2876,172170.2371246747
2877,135152.33537103215
2878,175787.4969760457
2879,140776.04119890765
2880,97722.83217091515
2881,148670.4338165839
2882,161058.5465734044
2883,186438.62573772555
2884,214312.81874822595
2885,185471.2679926637
2886,207468.85414426064
2887,100481.5767287535
2888,126759.57732365943
2889,58363.10032437028
2890,82632.82878810535
2891,127266.46153276705
2892,43155.46959256832
2893,80074.41518955037
2894,44940.58591836022
2895,299445.20709505887
2896,281407.7706097631
2897,207085.0773756286
2898,150331.000293628
2899,233576.24631384885
2900,155028.55647373243
2901,206084.05430422415
2902,183674.69592100676
2903,333694.19854672806
2904,354275.7870587106
2905,90293.76003034973
2906,216685.72713541862
2907,111189.79300768266
2908,133637.79858378397
2909,139978.09808459977
2910,83648.29391049258
2911,83185.01236838961
2912,146233.0199595825
2913,86410.02412115566
2914,78216.23674217284
2915,80852.33180421517
2916,84354.70472229915
2917,159315.19917077193
2918,119472.3068236499
2919,236801.4018485166
